benchmark,tsan-races,tsan-usertime,tsan-systime,tsan-time,tsan-maxmem,helgrind-races,helgrind-usertime,helgrind-systime,helgrind-time,helgrind-maxmem,vamos-races,vamos-usertime,vamos-systime,vamos-time,vamos-maxmem,vamos-eventsnum,vamos-dropped,vamos-holes
fib_safe-12.i , 0,0.0,0.0,1.14,22436,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,1812,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.16,23568,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1816,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22140,0,0.24,0.01,0.26,62136,2,0.0,0.0,0.04,1812,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.16,22156,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,3868,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.15,23036,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1884,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.15,22420,0,0.25,0.0,0.26,62136,2,0.0,0.0,0.04,1692,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22924,0,0.24,0.01,0.27,62140,2,0.0,0.0,0.04,1836,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.16,22528,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,1844,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22700,0,0.24,0.01,0.25,62132,2,0.0,0.0,0.04,1812,265,0,0
fib_safe-12.i , 0,0.0,0.01,1.16,27620,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1792,265,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23936,2,0.24,0.0,0.25,61692,2,0.0,0.0,0.04,1808,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23692,2,0.23,0.02,0.26,61692,1,0.0,0.0,0.04,1816,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,24088,2,0.24,0.02,0.29,61692,2,0.0,0.0,0.04,1856,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.15,23148,2,0.23,0.02,0.27,61688,2,0.0,0.0,0.04,1780,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.15,23104,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1836,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23020,2,0.24,0.01,0.25,61688,2,0.0,0.0,0.04,1828,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23796,2,0.23,0.02,0.25,61692,2,0.0,0.0,0.04,1684,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23188,2,0.25,0.0,0.26,61692,2,0.0,0.0,0.04,1844,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23704,2,0.23,0.01,0.25,61692,2,0.0,0.0,0.04,1852,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23448,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1852,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22084,0,0.23,0.02,0.25,62120,2,0.0,0.0,0.04,1708,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,23540,0,0.23,0.01,0.25,62120,6,0.0,0.0,0.04,1808,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22780,0,0.23,0.01,0.25,62124,1,0.0,0.0,0.04,3776,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,21896,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,3824,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22740,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1708,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22796,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1820,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,21944,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1792,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,23524,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1880,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22868,0,0.22,0.02,0.25,62120,2,0.0,0.0,0.04,1796,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22516,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1816,125,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23592,2,0.24,0.01,0.27,61692,1,0.0,0.0,0.04,1972,119,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23056,2,0.24,0.01,0.25,61692,1,0.0,0.0,0.04,1808,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23448,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1852,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23508,2,0.23,0.02,0.26,61692,2,0.0,0.0,0.04,1908,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23360,2,0.23,0.01,0.25,61692,2,0.0,0.0,0.04,1840,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,24072,2,0.22,0.02,0.25,61688,1,0.0,0.0,0.04,1836,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23180,2,0.23,0.02,0.25,61692,2,0.0,0.0,0.04,1780,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23880,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1808,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23040,2,0.23,0.02,0.25,61688,2,0.0,0.0,0.04,3868,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23028,2,0.24,0.01,0.26,61692,2,0.0,0.0,0.04,2796,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22636,0,0.23,0.02,0.25,62120,2,0.0,0.0,0.04,1796,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,23036,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1808,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.15,23456,0,0.23,0.02,0.25,62120,1,0.0,0.0,0.04,1816,119,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22604,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1812,145,0,0
fib_safe-6.i , 0,0.0,0.0,1.14,23728,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1828,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22668,0,0.23,0.02,0.25,62120,1,0.0,0.0,0.04,3948,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22000,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1824,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.15,22164,0,0.23,0.02,0.25,62120,2,0.0,0.0,0.04,1960,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,23412,0,0.24,0.01,0.25,62116,2,0.0,0.0,0.04,1976,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22944,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,3812,145,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,24232,2,0.23,0.02,0.26,61692,2,0.0,0.0,0.04,1796,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,23128,2,0.24,0.0,0.26,61692,2,0.0,0.0,0.04,1856,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22560,2,0.25,0.0,0.25,61692,2,0.0,0.0,0.04,1864,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,24204,2,0.23,0.01,0.25,61692,2,0.0,0.0,0.04,1776,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22700,2,0.24,0.0,0.25,61692,8,0.0,0.0,0.04,1800,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,23128,2,0.25,0.0,0.25,61692,2,0.0,0.0,0.04,1776,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22932,2,0.24,0.01,0.25,61692,1,0.0,0.0,0.04,1812,135,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,25388,2,0.23,0.02,0.25,61692,2,0.0,0.0,0.04,1804,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.15,24144,2,0.24,0.0,0.25,61692,2,0.0,0.0,0.04,3876,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.15,22864,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1820,165,0,0
fib_safe-7.i , 0,0.0,0.0,1.15,23716,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,3840,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,22332,0,0.24,0.01,0.26,62120,2,0.0,0.0,0.04,1808,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,22616,0,0.25,0.01,0.29,62120,2,0.0,0.0,0.04,1776,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,23588,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1876,165,0,0
fib_safe-7.i , 0,0.0,0.01,1.14,23016,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,3840,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,21888,0,0.23,0.01,0.25,62116,7,0.0,0.0,0.04,1708,135,0,0
fib_safe-7.i , 0,0.0,0.0,1.16,22852,0,0.26,0.01,0.27,62120,2,0.0,0.0,0.04,1836,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.15,22388,0,0.23,0.01,0.27,62120,2,0.0,0.0,0.04,1856,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.15,23652,0,0.25,0.01,0.26,62116,2,0.0,0.0,0.04,1824,165,0,0
fib_safe-7.i , 0,0.0,0.01,1.16,28188,0,0.24,0.0,0.27,62120,1,0.0,0.0,0.04,1836,165,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23720,2,0.23,0.02,0.26,61680,2,0.0,0.0,0.04,3876,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23000,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1864,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23452,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1860,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23524,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,3900,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.15,23252,2,0.24,0.01,0.27,61680,2,0.0,0.0,0.04,1976,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,22996,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1824,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23748,2,0.22,0.02,0.27,61684,2,0.0,0.0,0.04,1852,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23220,2,0.21,0.03,0.27,61680,2,0.0,0.0,0.04,1828,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,26912,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3992,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.15,22952,2,0.25,0.02,0.27,61684,2,0.0,0.0,0.04,3924,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.15,23136,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1976,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.15,22452,0,0.23,0.02,0.26,62136,2,0.0,0.0,0.04,1836,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,0.14,23372,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1856,225,0,0
fib_unsafe-10.i , 0,0.0,0.01,1.14,22468,0,0.24,0.01,0.26,62136,2,0.0,0.0,0.04,1836,225,0,0
fib_unsafe-10.i , 0,0.0,0.01,1.14,22700,0,0.23,0.01,0.25,62132,1,0.0,0.0,0.04,1840,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,24708,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,1828,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.15,22396,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1860,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,23212,0,0.23,0.01,0.25,62140,2,0.0,0.0,0.04,1800,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,22548,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1852,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.15,24700,0,0.22,0.02,0.25,62136,2,0.0,0.0,0.04,1840,225,0,0
fib_unsafe-11-racy.i , 2,0.0,0.01,0.14,23248,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1776,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,24028,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,3872,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23540,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1840,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,24268,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1776,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23536,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1864,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.15,23820,2,0.23,0.02,0.28,61680,2,0.0,0.0,0.04,1888,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.15,24336,2,0.22,0.03,0.28,61684,2,0.0,0.0,0.04,1852,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.15,23376,2,0.24,0.0,0.25,61680,2,0.0,0.0,0.04,1808,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.15,23488,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1836,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.15,23328,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1836,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.15,22744,0,0.23,0.01,0.25,62132,2,0.0,0.0,0.04,1836,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,23528,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1908,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,22384,0,0.23,0.01,0.25,62132,12,0.0,0.0,0.04,1700,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,23592,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,3992,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,22980,0,0.23,0.03,0.27,62136,2,0.0,0.0,0.04,1800,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,0.14,23432,0,0.24,0.02,0.26,62136,2,0.0,0.0,0.04,1976,245,0,0
fib_unsafe-11.i , 0,0.0,0.01,1.15,22520,0,0.24,0.01,0.26,62136,2,0.0,0.0,0.04,1904,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.15,22212,0,0.25,0.01,0.26,62136,2,0.0,0.0,0.04,1812,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.16,26960,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,3856,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,23084,0,0.25,0.01,0.26,62136,2,0.0,0.0,0.04,1796,245,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,22816,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1796,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23696,2,0.22,0.03,0.26,61684,2,0.0,0.0,0.04,3844,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.15,24004,2,0.3,0.02,0.33,61684,1,0.0,0.0,0.04,1844,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.16,22820,2,0.24,0.02,0.27,61684,2,0.0,0.0,0.04,3840,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.15,23136,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1840,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.15,23112,2,0.25,0.01,0.27,61684,2,0.0,0.0,0.04,1700,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.15,23824,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1976,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.15,22700,2,0.24,0.02,0.26,61684,2,0.0,0.0,0.04,1956,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23588,2,0.25,0.02,0.28,61684,2,0.0,0.0,0.04,4016,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,24156,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,3812,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,0.16,23692,0,0.25,0.01,0.26,62136,2,0.0,0.0,0.04,1960,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,0.14,22400,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1812,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.15,23476,0,0.22,0.03,0.25,62132,1,0.0,0.0,0.04,1836,265,0,0
fib_unsafe-12.i , 0,0.0,0.01,1.15,22716,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,3948,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.15,22636,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1960,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,0.14,23560,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1804,265,0,0
fib_unsafe-12.i , 0,0.0,0.01,1.15,23568,0,0.23,0.01,0.25,62136,13,0.0,0.0,0.04,1796,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.16,22068,0,0.26,0.0,0.27,62136,2,0.0,0.0,0.04,1816,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.15,23096,0,0.24,0.01,0.26,62136,2,0.0,0.0,0.04,1812,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.15,22212,0,0.25,0.0,0.25,62132,2,0.0,0.0,0.04,1796,265,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,26492,2,0.23,0.03,0.29,65312,6,0.0,0.0,0.04,1684,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,26236,2,0.25,0.01,0.27,65272,2,0.0,0.0,0.04,1920,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,26020,2,0.25,0.01,0.26,65312,1,0.0,0.0,0.04,3992,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.16,25268,2,0.25,0.0,0.26,64256,2,0.0,0.0,0.04,1868,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,25432,2,0.26,0.0,0.27,64256,2,0.0,0.0,0.04,2032,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,25828,2,0.24,0.02,0.27,65388,2,0.0,0.0,0.04,1816,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.15,26208,2,0.24,0.01,0.26,65312,2,0.0,0.0,0.04,1812,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,25048,2,0.24,0.02,0.27,65316,2,0.0,0.0,0.04,1964,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,26104,2,0.24,0.01,0.26,64256,1,0.0,0.0,0.04,1812,125,0,0
fib_unsafe-5-racy.i , 2,0.0,0.0,0.14,25804,2,0.24,0.02,0.26,65272,2,0.0,0.0,0.04,1820,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,22376,0,0.24,0.01,0.25,62120,6,0.0,0.0,0.04,1716,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,22096,0,0.24,0.01,0.27,62120,2,0.0,0.0,0.04,3820,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,22068,0,0.23,0.02,0.26,62120,2,0.0,0.0,0.04,1864,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,23376,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1976,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.15,22796,0,0.23,0.02,0.25,62120,2,0.0,0.0,0.04,1976,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,22080,0,0.23,0.02,0.25,62124,2,0.0,0.0,0.04,1832,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,22724,0,0.22,0.02,0.25,62120,2,0.0,0.0,0.04,1856,125,0,0
fib_unsafe-5.i , 0,0.0,0.01,1.14,23024,0,0.23,0.02,0.25,62120,6,0.0,0.0,0.04,1848,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,1.15,22448,0,0.23,0.02,0.26,62120,2,0.0,0.0,0.04,3920,125,0,0
fib_unsafe-5.i , 0,0.0,0.0,0.14,22928,0,0.24,0.0,0.25,62120,2,0.0,0.0,0.04,1836,125,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.14,23120,2,0.23,0.0,0.24,61684,2,0.0,0.0,0.04,3844,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.14,23972,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1828,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.15,23396,2,0.25,0.01,0.26,61680,2,0.0,0.0,0.04,3876,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.15,22664,2,0.25,0.01,0.26,61684,1,0.0,0.0,0.04,3920,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.14,23132,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1976,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.14,22728,2,0.25,0.0,0.26,61684,2,0.0,0.0,0.04,1812,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.14,22712,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1852,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.15,23208,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1808,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.15,23364,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,3860,145,0,0
fib_unsafe-6-racy.i , 2,0.0,0.0,0.14,24144,2,0.23,0.01,0.27,61684,2,0.0,0.0,0.04,1908,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.14,23580,0,0.26,0.01,0.27,62116,2,0.0,0.0,0.04,1776,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.14,22668,0,0.24,0.01,0.26,62120,2,0.0,0.0,0.04,1808,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.15,23056,0,0.25,0.01,0.27,62120,2,0.0,0.0,0.04,1856,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.14,22992,0,0.23,0.01,0.25,62116,2,0.0,0.0,0.04,1836,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.14,22696,0,0.24,0.02,0.27,62120,2,0.0,0.0,0.04,1860,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,1.16,28184,0,0.25,0.01,0.26,62120,2,0.0,0.0,0.04,1908,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,1.14,22732,0,0.23,0.02,0.26,62120,1,0.0,0.0,0.04,1832,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.15,22184,0,0.24,0.02,0.29,62120,1,0.0,0.0,0.04,1816,119,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.14,23632,0,0.24,0.0,0.25,62120,2,0.0,0.0,0.04,3948,145,0,0
fib_unsafe-6.i , 0,0.0,0.0,0.15,21968,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1828,145,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.15,22752,2,0.25,0.0,0.25,61680,2,0.0,0.0,0.04,1860,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,23340,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,3748,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,24216,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1964,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,23876,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,1852,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,23332,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3836,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.16,23356,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,1820,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,23840,2,0.24,0.02,0.27,61684,2,0.0,0.0,0.04,1840,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.15,23992,2,0.24,0.02,0.26,61684,2,0.0,0.0,0.04,1792,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,23572,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,1840,165,0,0
fib_unsafe-7-racy.i , 2,0.0,0.0,0.14,23644,2,0.22,0.02,0.25,61684,2,0.0,0.0,0.04,1908,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,1.16,22336,0,0.23,0.02,0.26,62124,2,0.0,0.0,0.04,1912,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.15,23116,0,0.22,0.03,0.28,62648,2,0.0,0.0,0.04,1880,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.14,22192,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1808,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,1.14,22912,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1808,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.14,23152,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1832,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.14,22668,0,0.25,0.0,0.26,62116,2,0.0,0.0,0.04,1852,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.14,22736,0,0.24,0.01,0.26,62120,2,0.0,0.0,0.04,1836,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.15,22580,0,0.24,0.01,0.25,62124,9,0.0,0.0,0.04,1692,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.14,22892,0,0.25,0.0,0.26,62120,2,0.0,0.0,0.04,1832,165,0,0
fib_unsafe-7.i , 0,0.0,0.0,0.14,23204,0,0.24,0.02,0.26,62120,8,0.0,0.0,0.04,1696,136,0,0
indexer.i , 1,0.0,0.01,0.15,29284,1,0.26,0.02,0.28,69548,11,0.0,0.0,0.04,4032,1218,0,0
indexer.i , 1,0.0,0.0,0.15,30244,1,0.26,0.01,0.27,70500,12,0.0,0.0,0.04,4032,1176,0,0
indexer.i , 1,0.0,0.01,0.14,30276,1,0.26,0.01,0.27,70580,12,0.0,0.0,0.04,4188,1176,0,0
indexer.i , 1,0.0,0.01,0.14,29700,1,0.26,0.01,0.27,70580,12,0.0,0.0,0.04,4176,1176,0,0
indexer.i , 1,0.0,0.01,0.14,29520,1,0.26,0.01,0.28,75644,12,0.0,0.0,0.04,3964,1176,0,0
indexer.i , 1,0.0,0.0,0.14,29572,1,0.26,0.01,0.28,75668,12,0.0,0.0,0.04,4012,1176,0,0
